"region","region_jpn","type","country","producer","producer_jpn","vintage","store_price","name","name_jpn","sort_order","general_region","aoc_order"
"Bourgogne / Mâconnais","ブルゴーニュ地方 / マコネー地区","3","1","Dom. Guffens Heynen","ドメーヌ・ギュファン・エナン","1998","21000","Pouilly-Fuissé Cuvée Premier Jus ","プイイ・フュイッセ・キュヴェ・プルミエ・ジュ","850","11","506"
"Champagne / Montagne de Reims","シャンパーニュ地方 / モンターニュ・ド・ランス地区","1","1","Verzy","ヴェルジィ","S.A.","21000","Penet Chardonnet Brut Nature Cuvée Collection Privée 25","プネ・シャルドネ・ブリュット・ナチュール・キュヴェ・コレクション・プリヴェ・ヴァンサンカン","851","1","1"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Robert Chevillon","ドメーヌ・ロベール・シュヴィヨン","2011","15750","Nuits-Saint-Georges 1er Cru les Cailles","ニュイ・サン・ジョルジュ・プルミエ・クリュ・レ・カイユ","852","11","234"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Robert Chevillon","ドメーヌ・ロベール・シュヴィヨン","2011","15750","Nuits-Saint-Georges 1er Cru les Saint Georges","ニュイ・サン・ジョルジュ・プルミエ・クリュ・レ・サン・ジョルジュ","853","11","234"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Robert Chevillon","ドメーヌ・ロベール・シュヴィヨン","2011","15750","Nuits-Saint-Georges 1er Cru les Vaucranins","ニュイ・サン・ジョルジュ・プルミエ・クリュ・レ・ヴォークラン","854","11","234"
"Jura","ジュラ地方","3","1","Dom. Jean François Ganevat","ドメーヌ・ジャン・フランソワ・ガヌヴァ","2002","13650","Côtes du Jura Savagnin Cuvée les Vignes de Mon Père","コート・デュ・ジュラ・サヴァニャン・キュヴェ・レ・ ヴィーニュ・ドゥ・モン・ペール","855","12","1"
"Piemonte","ピエモンテ州","3","5","Bertelli","ベルテッリ","2007","8400","Vino da Tavola Plissé"," ヴィーノ・ダ・ターボラ・プリセ","856","20","5"
"Piemonte","ピエモンテ州","3","5","Bertelli","ベルテッリ","2009","9000","Vino da Tavola I Fossaretti Sauvignon Blanc","ヴィーノ・ダ・ターボラ・イ・フォサレッティ・ソーヴィニヨン・ブラン","857","20","5"
"Champagne / Côte des Blancs","シャンパーニュ地方 / コート・デ・ブラン地区","1","1","Vertus","ヴェルテュ","S.A.","8800","Larmandier-Bernier 1er Cru Brut Blanc de Blancs Longitude","ラルマンディエ・ベルニエ・プルミエ・クリュ･ブリュット・ブラン･ド･ブラン・ロンジテュード","858","1","3"
"Champagne / Côte des Blancs","シャンパーニュ地方 / コート・デ・ブラン地区","1","1","Vertus","ヴェルテュ","2008","9000","Larmandier-Bernier 1er Cru Brut Nature Blanc de Blancs Terre de Vertus","ラルマンディエ・ベルニエ・プルミエ・クリュ･ブリュット・ナチュール・ブラン･ド･ブラン・テール・ドゥ・ヴェテュ","859","1","3"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Santa Duc","ドメーヌ・サンタ・デュック","1999","10500","Gigondas Cuvée Prestige des Hautes Garrigues","ジゴンダス・キュヴェ・プレステージュ・デ・オート・ガリグ","860","14","51"
"Languedoc","ラングドック地方","5","1","Prieuré de Saint-Jean de Bébian","シラー25％＋グルナッシュ25％＋ムールヴェードル25％","1994","10500","Coteaux du Languedoc ","コトー・デュ・ラングドック","861","26","1"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Louis Jadot","ルイ・ジャド","1999","10800","Beaune 1er Cru Clos des Avaux","ボーヌ・プルミエ・クリュ・クロ・デ・ザヴォー","862","11","316"
"Bourgogne","ブルゴーニュ地方","3","1","Dom. Jean François Coche-Dury","ドメーヌ・ジャン・フランソワ・コシュ・デュリ","2010","18000","Bourgogne Aligote","ブルゴーニュ・アリゴテ","863","11","700"
"Bordeaux / Saint-Émilion","ボルドー地方 / サン・テミリオン地区　(サンテミリオン特級）","5","1","Gérard et Dominique Bécot","ジェラール・エ・ドミニク・ベコ","1999","11550","Ch. la Gomerie","シャトー・ラ・ゴムリー","868","9","11"
"Bourgogne","ブルゴーニュ地方","3","1","Dom. Comte Georges de Vogüé","ドメーヌ・コント・ジョルジュ・ド・ヴォギュエ","2011","42000","Bourgogne Chardonnay","ブルゴーニュ・シャルドネ","870","11","700"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Au Pied du Mont Chauve","ドメーヌ・オゥ・ピエ・デュ・モン・ショーヴ","2011","6800","Saint-Aubin 1er Cru le Cuvée D","サン・トーバン・プルミエ・クリュ・ル・シャルモワ・キュヴェ・デー","871","11","339"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Au Pied du Mont Chauve","ドメーヌ・オゥ・ピエ・デュ・モン・ショーヴ","2011","18800","Puligny-Montrachet 1er Cru les Demoiselles","ピュリニー・モンラッシェ・プルミエ・クリュ・レ・ドモワゼル","872","11","324"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Au Pied du Mont Chauve","ドメーヌ・オゥ・ピエ・デュ・モン・ショーヴ","2011","17800","Corton Charlemagne Grand Cru","コルトン・シャルルマーニュ・グラン・クリュ","873","11","302"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Marie et François Giraud","ドメーヌ・マリー・エ・フランソワ・ジロー","2011","12000","Châteauneuf-du-Pape Cuvée Grenaches de Pierre","シャトーヌッフ・デュ・パプ・キュヴェ・グルナッシュ・ドゥ・ピエール","874","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Marie et François Giraud","ドメーヌ・マリー・エ・フランソワ・ジロー","2011","7350","Châteauneuf-du-Pape","シャトーヌッフ・デュ・パプ","875","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Marie et François Giraud","ドメーヌ・マリー・エ・フランソワ・ジロー","2011","11550","Châteauneuf-du-Pape les Gallimardes","シャトーヌッフ・デュ・パプ・レ・ガイマルデ","876","14","50"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","3","1","Dom. Ramonet","ドメーヌ・ラモネ","2011","9450","Saint-Aubin 1er Cru le Charmois","サン・トーバン・プルミエ・クリュ・ル・シャルモワ","877","11","339"
"Vallée de la Loire / Touraine","ロワール河流域  / トゥーレーヌ地区","3","1","Dom. Huet","ドメーヌ・ユエ","2011","7350","Vouvray le Mont Sec","ヴーヴレ・ル・モン・セック","878","8","204"
"Provence","プロヴァンス地方","3","1","Dom. Clos Saint-Vincent","ドメーヌ・クロ・サン・ヴァンサン","2012","7800","Bellet le Clos","ベレ・ル・クロ","879","16","1"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Pierre Usseglio","ドメーヌ・ピエール・ユセリオ","2004","16800","Châteauneuf-du-Pape Cuvée de Mon Aieul","シャトーヌッフ・デュ・パプ・キュヴェ・ドゥ・モン・アイウル","881","14","50"
"Champagne / Valée de la Marne","シャンパーニュ地方 / ヴァレ・ド・ラ・マルヌ地区","1","1","Aÿ","アイ","2000","15750","Roger Brun Grand Cru Extra Brut Réserve Familiale","ロジェ・ブルン・グラン・クリュ・エクストラ・ブリュット・レゼルヴ・ファミリアル","882","1","2"
"Bordeaux / Pomerol","ボルドー地方 / ポムロル地区","5","1","","","2008","15750","Ch.  l'Evangile","シャトー・レヴァンジル","883","9","12"
"Bordeaux / Saint-Émilion","ボルドー地方 / サン・テミリオン地区　(サンテミリオン特別級）","5","1","G.F.A.Valette","G.F.A. ","2008","15800","Ch. Troplong-Mondot","シャトー・トロロン・モンド","884","9","11"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第４級）","5","1","Famille Maroteaux","ファミーユ・マロトー","2008","7350","Ch. Branaire Ducru","シャトー・ブラネール・デュクリュ","885","9","3"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第４級）","5","1","Famille Maroteaux","ファミーユ・マロトー","2009","9450","Ch. Branaire Ducru","シャトー・ブラネール・デュクリュ","886","9","3"
"Bordeaux / Médoc / Haut Médoc","ボルドー地方 / メドック地区 / オー・メドック（ブルジョワ級）","5","1","Jean Gautreau","ジャン・ゴトゥロ","2010","7800","Ch. Sociando-Mallet","シャトー・ソシアンド・マレ","887","9","6"
"Bordeaux / Saint-Émilion","ボルドー地方 / サン・テミリオン地区　(サンテミリオン第１特別A級）","5","1","Héritiers Fourcaud-Laussac","エリティエ・フルコー・ローサック","2008","48000","Ch. Cheval Blanc","シャトー・シュヴァル・ブラン","888","9","11"
"Bordeaux / Médoc / Saint-Julien ","ボルドー地方 / メドック地区 / サン・ジュリアン（第２級）","5","1","G.F.A. des Château Langoa et Léoville Barton","G.F.A. デ・シャトー・ランゴア・エ・レオヴィル・バルトン","2010","16800","Ch. Léoville Barton","シャトー・レオヴィル・バルトン","889","9","3"
"Toscana","トスカーナ州","5","5","Agricola Pakravan-Papi","アグリコラ・パクラヴァン・パピ","2010","4800","I.G.T. Toscana Rosso Delle Prunicce","I.G.T. トスカーナ・ロッソ・デル・プルニッチェ","891","20","6"
"Basilicata","バジリカータ州","5","5","Consorzio Viticoltori Associati del Vulture","コンソルツィオ・ヴィティコルトーリ・アッソチャーティ・デル・ヴルトゥレ","2010","3950","I.G.T. Basilicata","I.G.T. バジリカータ","892","20","0"
"Bourgogne / Côte de Beaune","ブルゴーニュ地方 / コート・ドゥ・ボーヌ地区","5","1","Dom. Newman","ドメーヌ・ニューマン","2010","8400","Pommard Vieille Vigne","ポマール・ヴィエーユ・ヴィーニュ","893","11","317"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch. Bizard","シャトー・ビザール","2011","5950","Grignan les Adhémar Cuvée Serre de Courrent","グリニャン・レ・ザデマール・キュヴェ・セル・ド・クレン","894","14","50"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Sang des Cailloux","ドメーヌ・サン・デ・カイユ","2009","5250","Vacqueyras Cuvée Azalais","ヴァケラス・キュヴェ・アザライス","895","14","52"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Dom. Sang des Cailloux","ドメーヌ・サン・デ・カイユ","2009","5950","Vacqueyras Cuvée de Lopy","ヴァケラス・キュヴェ・デ・ロピー","896","14","52"
"Vallée du Rhône / Vignoble Méridional","ローヌ河流域 / ローヌ地方南部の栽培地域","5","1","Ch.du Mourre du Tendre","シャトー・デュ・ムール・デュ・タンドル","2006","8400","Châteauneuf-du-Pape  Trés Vieilles Vignes","シャトーヌッフ・デュ・パプ・トレ・ヴィエーユ・ヴィーニュ","897","14","50"
"Languedoc","ラングドック地方","5","1","Ch. de Cazeneuve ","シャトー・ド・カズヌーヴ","2009","5950","Coteaux du Languedoc Pic Saint-Loup Cuvée Roc des Mates","コトー・デュ・ラングドック・ピック・サン・ルー・キュヴェ・ロック・デ・マット","898","26","1"
"Languedoc","ラングドック地方","5","1","Dom. Sainte Eugenie","ドメーヌ・サント・ユジェニー","2012","4860","Vins de Pays D'Hauterive le Clos","ヴァン・ド・ペイ・ドートリヴ・レ・クロ","899","26","1"
"Provence","プロヴァンス地方","5","1","Dom. de la Bégude","ドメーヌ・ドゥ・ラ・ベギュード","2010","7350","Bandol ","バンドール","900","16","1"
"Provence","プロヴァンス地方","5","1","Dom. la Bastide Blanche","ドメーヌ・ラ・バスティッド・ブランシュ","2008","6800","Bandol Cuvée Fontaneou","バンドール・キュヴェ・フォンタネオ","901","16","1"
"Provence","プロヴァンス地方","5","1","Dom. Hauvette","ドメーヌ・オヴェット","2006","6800","les Baux de Provence Cuvée Cornaline","レ・ボー・ドゥ・プロヴァンス・キュヴェ・コルナリーヌ","902","16","1"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2000","78000","Musigny Grand Cru ","ミュジニー・グラン・クリュ","903","11","222"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2001","78000","Musigny Grand Cru ","ミュジニー・グラン・クリュ","904","11","222"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2000","52500","Bonnes-Mares Grand Cru","ボンヌ・マール・グラン・クリュ","905","11","221"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2001","52500","Bonnes-Mares Grand Cru","ボンヌ・マール・グラン・クリュ","906","11","221"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2000","58000","Chambolle-Musigny 1er Cru les Amoureuses","シャンボール・ミュジニー・プルミエ・クリュ・レ・ザムルース","907","11","220"
"Bourgogne / Côte de Nuits","ブルゴーニュ地方 / コート・ドゥ・ニュイ地区","5","1","Dom. Jacques Frédéric Mugnier","ドメーヌ・ジャック・フレデリック・ミュニュエ","2001","58000","Chambolle-Musigny 1er Cru les Amoureuses","シャンボール・ミュジニー・プルミエ・クリュ・レ・ザムルース","908","11","220"
